declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
NJ-CORZINE-EO-113,NJ,Corzine,113,termination,Rescinds Executive Order No. 111 (2008),2008-09-04,,True,html,https://www.nj.gov/infobank/circular/eojsc113.htm
NJ-CORZINE-EO-114,NJ,Corzine,114,declaration,Orders and directs stronger implementation of the Highlands Master Plan,2008-09-05,,False,html,https://www.nj.gov/infobank/circular/eojsc114.htm
NJ-CORZINE-EO-115,NJ,Corzine,115,declaration,,2008-09-11,,False,html,https://www.nj.gov/infobank/circular/eojsc115.htm
NJ-CORZINE-EO-116,NJ,Corzine,116,declaration,,2008-09-12,,False,html,https://www.nj.gov/infobank/circular/eojsc116.htm
NJ-CORZINE-EO-117,NJ,Corzine,117,declaration,Orders and directs loopholes closed in pay-to-play ban,2008-09-24,,False,html,https://www.nj.gov/infobank/circular/eojsc117.htm
NJ-CORZINE-EO-118,NJ,Corzine,118,declaration,Orders and directs new ban on pay-to-play for all state redevelopment contracts,2008-09-24,,False,html,https://www.nj.gov/infobank/circular/eojsc118.htm
NJ-CORZINE-EO-119,NJ,Corzine,119,declaration,Establishes the Governor’s Local Government Ethics Task Force,2008-09-24,,False,html,https://www.nj.gov/infobank/circular/eojsc119.htm
NJ-CORZINE-EO-120,NJ,Corzine,120,amendment,Amends Executive Order No. 1 (2006),2008-09-24,,False,html,https://www.nj.gov/infobank/circular/eojsc120.htm
NJ-CORZINE-EO-121,NJ,Corzine,121,declaration,Establishes a Workforce Reduction Planning Board,2008-09-26,,False,html,https://www.nj.gov/infobank/circular/eojsc121.htm
NJ-CORZINE-EO-122,NJ,Corzine,122,declaration,Adopts recommendations of report issued by the New Jersey Committee on Native American Community Affairs,2008-10-01,,False,html,https://www.nj.gov/infobank/circular/eojsc122.htm
NJ-CORZINE-EO-123,NJ,Corzine,123,declaration,Establishes the New Jersey Arab-American Heritage Commission,2008-10-24,,False,html,https://www.nj.gov/infobank/circular/eojsc123.htm
NJ-CORZINE-EO-124,NJ,Corzine,124,declaration,,2008-11-12,,False,html,https://www.nj.gov/infobank/circular/eojsc_codey124.htm
NJ-CORZINE-EO-125,NJ,Corzine,125,declaration,Establishes the New Jersey Abraham Lincoln Bicentennial Commission.,2008-11-21,,False,html,https://www.nj.gov/infobank/circular/eojsc125.htm
NJ-CORZINE-EO-126,NJ,Corzine,126,declaration,Establishes in the Department of Community Affairs the Interagency Council on Preventing and Reducing Homelessness.,2008-11-26,,False,html,https://www.nj.gov/infobank/circular/eojsc126.htm
NJ-CORZINE-EO-127,NJ,Corzine,127,declaration,,2008-12-03,,False,html,https://www.nj.gov/infobank/circular/eojsc127.htm
NJ-CORZINE-EO-128,NJ,Corzine,128,declaration,,2009-01-05,,False,html,https://www.nj.gov/infobank/circular/eojsc128.htm
NJ-CORZINE-EO-129,NJ,Corzine,129,declaration,,2009-01-08,,False,html,https://www.nj.gov/infobank/circular/eojsc129.htm
NJ-CORZINE-EO-130,NJ,Corzine,130,declaration,,2009-01-15,,False,html,https://www.nj.gov/infobank/circular/eojsc130.htm
NJ-CORZINE-EO-131,NJ,Corzine,131,declaration,"Orders executive branch departments, agencies, boards, commissions, and any and all other bodies of the State's executive branch, including but not limited to the Department of Community Affairs (DCA), the Department of Environmental Protection (DEP), the Department of the Public Advocate, the Department of Health and Senior Services (DHSS), and the Department of Law and Public Safety (DL&PS), which are involved in decisions that affect environmental quality and public health shall provide appropriate opportunities for all persons, regardless of race, ethnicity, color, religion, income, or education level to participate in decision-making.",2009-02-05,,False,html,https://www.nj.gov/infobank/circular/eojsc131.htm
NJ-CORZINE-EO-132,NJ,Corzine,132,declaration,,2009-03-04,,True,html,https://www.nj.gov/infobank/circular/eojsc132.htm
NJ-CORZINE-EO-133,NJ,Corzine,133,declaration,Creates the Governor’s Commission on the Horse Racing Industry.,2009-03-05,,False,html,https://www.nj.gov/infobank/circular/eojsc133.htm
NJ-CORZINE-EO-134,NJ,Corzine,134,declaration,,2009-03-10,,False,html,https://www.nj.gov/infobank/circular/eojsc134.htm
NJ-CORZINE-EO-135,NJ,Corzine,135,declaration,Temporarily Suspends Executive Order 103.,2009-03-10,,False,html,https://www.nj.gov/infobank/circular/eojsc135.htm
NJ-CORZINE-EO-136,NJ,Corzine,136,declaration,,2009-04-03,,False,html,https://www.nj.gov/infobank/circular/eojsc136.htm
NJ-CORZINE-EO-137,NJ,Corzine,137,declaration,,2009-04-08,,False,html,https://www.nj.gov/infobank/circular/eojsc137.htm
NJ-CORZINE-EO-138,NJ,Corzine,138,declaration,,2009-04-13,,False,html,https://www.nj.gov/infobank/circular/eojsc138.htm
NJ-CORZINE-EO-139,NJ,Corzine,139,declaration,,2009-04-14,,False,html,https://www.nj.gov/infobank/circular/eojsc139.htm
NJ-CORZINE-EO-140,NJ,Corzine,140,declaration,"Orders and Directs at sites where groundwater has been impacted by pollutants above remediation standards, or where the site may be used as residential housing, or for educational purposes, including use as a child care or day care center, a public, private, or charter school, or a playground or ball field, the DEP shall increase its auditing, monitoring, and review of conditions at the site.",2009-05-07,,False,html,https://www.nj.gov/infobank/circular/eojsc140.htm
NJ-CORZINE-EO-141,NJ,Corzine,141,declaration,Creates the Atlantic City Regional Implementation Group for Housing and Transportation.,2009-05-14,,False,html,https://www.nj.gov/infobank/circular/eojsc141.htm
NJ-CORZINE-EO-142,NJ,Corzine,142,declaration,,2009-05-22,,False,html,https://www.nj.gov/infobank/circular/eojsc142.htm
NJ-CORZINE-EO-143,NJ,Corzine,143,declaration,,2009-05-26,,False,html,https://www.nj.gov/infobank/circular/eojsc143.htm
NJ-CORZINE-EO-144,NJ,Corzine,144,declaration,"Orders and Directs the establishment, in the Department of State, of the New Jersey Hellenic-American Heritage Commission",2009-06-11,,False,html,https://www.nj.gov/infobank/circular/eojsc144.htm
NJ-CORZINE-EO-145,NJ,Corzine,145,declaration,"Establishes a Task Force to review, evaluate and make recommendations regarding New Jersey’s statutory and regulatory schemes and programmatic initiatives to curb the illegal possession, use, and trafficking of firearms and, more specifically, the anticipated passage of “one-handgun-per-month” legislation",2009-06-25,,False,html,https://www.nj.gov/infobank/circular/eojsc145.htm
NJ-CORZINE-EO-146,NJ,Corzine,146,declaration,,2009-07-24,,False,html,https://www.nj.gov/infobank/circular/eojsc146.htm
NJ-CORZINE-EO-147,NJ,Corzine,147,declaration,Orders and Directs the Office of Economic Growth (OEG) and the New Jersey Economic Development Authority (NJEDA) shall collaborate with the Trade Council and other stakeholders to further existing efforts to promote trade and economic exchanges between New Jersey and Italy and to pursue trade initiatives.,2009-07-24,,False,html,https://www.nj.gov/infobank/circular/eojsc147.htm
NJ-CORZINE-EO-148,NJ,Corzine,148,declaration,Orders and Directs each department or other State entity shall take appropriate action to immediately suspend any approval or application for any development project or other related undertaking located in any municipality where a mayor charged with a public corruption crime remains in public office.,2009-08-03,,False,html,https://www.nj.gov/infobank/circular/eojsc148.htm
NJ-CORZINE-EO-149,NJ,Corzine,149,declaration,,2009-08-18,,False,html,https://www.nj.gov/infobank/circular/eojsc149.htm
NJ-CORZINE-EO-150,NJ,Corzine,150,declaration,"Orders and Directs beginning in State Fiscal Year 2011, the State Treasurer and the New Jersey Urban Enterprise Zone Authority shall work cooperatively to agree and enter into a memorandum of agreement, on an annual basis, with respect to the disposition and use of amounts equal to the Dedicated Revenues that are credited to the UEZ Fund in the affected UEZ municipalities",2009-08-19,,False,html,https://www.nj.gov/infobank/circular/eojsc150.htm
NJ-CORZINE-EO-151,NJ,Corzine,151,declaration,"Orders and Directs all members of the public should be afforded the opportunity to benefit from the federal economic recovery funds and associated state spending, and in particular, this Administration re-affirms the State’s commitment, expressed in statute and regulation, that every public contract, whether for construction services, goods, or other services, shall provide equal employment opportunity for women and minorities.",2009-08-28,,False,html,https://www.nj.gov/infobank/circular/eojsc151.htm
NJ-CORZINE-EO-152,NJ,Corzine,152,declaration,,2009-09-01,,False,html,https://www.nj.gov/infobank/circular/eojsc152.htm
NJ-CORZINE-EO-153,NJ,Corzine,153,declaration,,2009-09-02,,False,html,https://www.nj.gov/infobank/circular/eojsc153.htm
NJ-CORZINE-EO-154,NJ,Corzine,154,declaration,,2009-09-11,,False,html,https://www.nj.gov/infobank/circular/eojsc154.htm
NJ-CORZINE-EO-155,NJ,Corzine,155,declaration,Orders and Directs the Office of the State Comptroller shall monitor the procurement of contracts by NJ Transit and any other State agencies and independent State authorities involved in the Mass Transit Tunnel project.,2009-10-06,,False,html,https://www.nj.gov/infobank/circular/eojsc155.htm
NJ-CORZINE-EO-156,NJ,Corzine,156,declaration,,2009-10-20,,False,html,https://www.nj.gov/infobank/circular/eojsc156.htm
NJ-CORZINE-EO-157,NJ,Corzine,157,declaration,Orders and Directs the Attorney General to adhere the following requirement in generating the list of outside counsel designated to serve as Special Counsel to the State of New Jersey pursuant to N.J.S.A. 52:17A-13.,2009-10-21,,False,html,https://www.nj.gov/infobank/circular/eojsc157.htm
NJ-CORZINE-EO-158,NJ,Corzine,158,declaration,,2009-11-10,,False,html,https://www.nj.gov/infobank/circular/eojsc158.htm
NJ-CORZINE-EO-159,NJ,Corzine,159,declaration,,2009-11-13,,False,html,https://www.nj.gov/infobank/circular/eojsc159.htm
NJ-CORZINE-EO-160,NJ,Corzine,160,declaration,"Declares a State of Emergency for the counties of Cape May, Atlantic, Cumberland, Burlington, Ocean and Monmouth.",2009-11-12,,True,html,https://www.nj.gov/infobank/circular/eojsc160.htm
NJ-CORZINE-EO-161,NJ,Corzine,161,declaration,Establishes a Study Commission on New Jersey’s Non-Public Schools.,2009-12-22,,False,html,https://www.nj.gov/infobank/circular/eojsc161.htm
NJ-CORZINE-EO-162,NJ,Corzine,162,declaration,Establishes the New Jersey Council for Young Children.,2010-01-06,,False,html,https://www.nj.gov/infobank/circular/eojsc162.htm
NJ-CORZINE-EO-163,NJ,Corzine,163,extension,Continues the Interagency Council on Preventing and Reducing Homelessness.,2010-01-11,,False,html,https://www.nj.gov/infobank/circular/eojsc163.htm
NJ-CORZINE-EO-164,NJ,Corzine,164,declaration,Establishes the Commission on New Americans,2010-01-11,,False,html,https://www.nj.gov/infobank/circular/eojsc164.htm
NJ-CORZINE-EO-165,NJ,Corzine,165,declaration,Establishes the New Jersey Eastern European-American Heritage Commission,2010-01-11,,False,html,https://www.nj.gov/infobank/circular/eojsc165.htm
NJ-CORZINE-EO-166,NJ,Corzine,166,declaration,,2010-01-16,,False,html,https://www.nj.gov/infobank/circular/eojsc_sweeney166.htm
NJ-CORZINE-EO-167,NJ,Corzine,167,amendment,Provides for a process of allocating the State share of the volume cap provided to the State under the Code as amended by the provisions of ARRA.,2010-01-18,,False,html,https://www.nj.gov/infobank/circular/eojsc167.htm
NJ-CODEY-EO-140,NJ,Codey,140,declaration,Establishes a Governor's Task Force on Public Health Emergency Planning,2002-01-14,,False,html,https://www.nj.gov/infobank/circular/eoc140.htm
NJ-CODEY-EO-141,NJ,Codey,141,declaration,Addition of Members to the Advisory Council to Promote the Profession of Nursing in New Jersey,2002-01-14,,False,html,https://www.nj.gov/infobank/circular/eoc141.htm
NJ-CODEY-EO-142,NJ,Codey,142,declaration,Appointment of Certain Members to the Advisory Council to Promote the Profession of Nursing in New Jersey,2002-01-15,,False,html,https://www.nj.gov/infobank/circular/eoc142.htm
NJ-MCGREEVEY-EO-1,NJ,Mcgreevey,1,declaration,Establishes Utilization of Project Labor Agreements on all Appropriate Public Construction Projects,2002-01-17,,False,html,https://www.nj.gov/infobank/circular/eom1.htm
NJ-MCGREEVEY-EO-2,NJ,Mcgreevey,2,declaration,Establishes the BEST Commission (Budget Efficiency Savings Team),2002-01-17,2002-02-28,False,html,https://www.nj.gov/infobank/circular/eom2.htm
NJ-MCGREEVEY-EO-3,NJ,Mcgreevey,3,declaration,Creates the Office of Counter-Terrorism (OCT),2002-01-24,,False,html,https://www.nj.gov/infobank/circular/eom3.htm
NJ-MCGREEVEY-EO-4,NJ,Mcgreevey,4,declaration,Creates a Smart Growth Policy Council,2002-01-31,,False,html,https://www.nj.gov/infobank/circular/eom4.htm
NJ-MCGREEVEY-EO-5,NJ,Mcgreevey,5,extension,Continues the Office of Recovery and Victim Assistance and the position of Recovery Coordinator,2002-02-09,,False,html,https://www.nj.gov/infobank/circular/eom5.htm
NJ-MCGREEVEY-EO-6,NJ,Mcgreevey,6,declaration,Establishes the Abbott Implementation and Compliance Coordinating Council,2002-02-19,,False,html,https://www.nj.gov/infobank/circular/eom6.htm
NJ-MCGREEVEY-EO-7,NJ,Mcgreevey,7,declaration,Establishes the Governor's Education Cabinet,2002-02-21,,False,html,https://www.nj.gov/infobank/circular/eom7.htm
NJ-MCGREEVEY-EO-8,NJ,Mcgreevey,8,declaration,Creates Literacy Standards and Task Force,2002-02-25,,False,html,https://www.nj.gov/infobank/circular/eom8.htm
NJ-MCGREEVEY-EO-9,NJ,Mcgreevey,9,declaration,Establishes the New Jersey Character Education Commission,2002-02-27,,False,html,https://www.nj.gov/infobank/circular/eom9.htm
NJ-MCGREEVEY-EO-10,NJ,Mcgreevey,10,declaration,Establishes ethical guidelines on the Governor's Office and Cabinet-level staff.,2002-02-28,,False,html,https://www.nj.gov/infobank/circular/eom10.htm
NJ-MCGREEVEY-EO-11,NJ,Mcgreevey,11,declaration,Declares Water Emergency,2002-03-04,2003-01-08,True,html,https://www.nj.gov/infobank/circular/eom11.htm
NJ-MCGREEVEY-EO-12,NJ,Mcgreevey,12,extension,Continues New Jersey-Israel Commission.,2002-03-05,,False,html,https://www.nj.gov/infobank/circular/eom12.htm
NJ-MCGREEVEY-EO-13,NJ,Mcgreevey,13,declaration,Establishes the Governor's Teacher Advisory Committee.,2002-03-05,,False,html,https://www.nj.gov/infobank/circular/eom13.htm
NJ-MCGREEVEY-EO-14,NJ,Mcgreevey,14,declaration,"Establishes the Commission on Health Science, Education, and Training.",2002-03-06,,False,html,https://www.nj.gov/infobank/circular/eom14.htm
NJ-MCGREEVEY-EO-15,NJ,Mcgreevey,15,declaration,Creates a Toll Road Consolidation Study Commission,2002-03-26,,False,html,https://www.nj.gov/infobank/circular/eom15.htm
NJ-MCGREEVEY-EO-16,NJ,Mcgreevey,16,declaration,Concerns the collection of tuition and fees by State Colleges and Universities and refers to the World Trade Center Scholarship Act.,2002-04-09,,False,html,https://www.nj.gov/infobank/circular/eom16.htm
NJ-MCGREEVEY-EO-17,NJ,Mcgreevey,17,declaration,Creates the Governor's Hispanic Advisory Council for Policy Development,2002-04-11,,False,html,https://www.nj.gov/infobank/circular/eom17.htm
NJ-MCGREEVEY-EO-18,NJ,Mcgreevey,18,declaration,Orders Specifications for Uniform Forms for the Issuance of All Vital Records,2002-04-24,,False,html,https://www.nj.gov/infobank/circular/eom18.shtml
NJ-MCGREEVEY-EO-19,NJ,Mcgreevey,19,declaration,Creates a FIX DMV Commission.,2002-04-25,,False,html,https://www.nj.gov/infobank/circular/eom19.htm
NJ-MCGREEVEY-EO-20,NJ,Mcgreevey,20,declaration,Establishes The Apparel Procurement Board.,2002-06-11,,False,html,https://www.nj.gov/infobank/circular/eom20.htm
NJ-MCGREEVEY-EO-21,NJ,Mcgreevey,21,declaration,,2002-07-01,,False,html,https://www.nj.gov/infobank/circular/eom21.shtml
NJ-MCGREEVEY-EO-22,NJ,Mcgreevey,22,declaration,Renames Lebanon State Forest as Brendan T. Byrne State Forest.,2002-07-24,,False,html,https://www.nj.gov/infobank/circular/eom22.htm
NJ-MCGREEVEY-EO-23,NJ,Mcgreevey,23,declaration,Establishes an Animal Welfare Task Force,2002-07-25,,False,html,https://www.nj.gov/infobank/circular/eom23.htm
NJ-MCGREEVEY-EO-24,NJ,Mcgreevey,24,declaration,"Establish the school construction program as a separate activity of the NJEDA apart from its economic development mission and to provide for more focused attention, the NJEDA shall establish a subsidiary corporation, which will be responsible for the school facilities project.",2002-07-29,,False,html,https://www.nj.gov/infobank/circular/eom24.htm
NJ-MCGREEVEY-EO-25,NJ,Mcgreevey,25,declaration,Establishes Deferred Balances Task Force,2002-08-12,,False,html,https://www.nj.gov/infobank/circular/eom25.htm
NJ-MCGREEVEY-EO-26,NJ,Mcgreevey,26,amendment,"Modifies requirements in Executive Order No. 21 , exceptions pursuant to the Open Public Records Act.",2002-08-13,,False,html,https://www.nj.gov/infobank/circular/eom26.shtml
NJ-MCGREEVEY-EO-27,NJ,Mcgreevey,27,declaration,Declares a state of emergency in the County of Monmouth,2002-08-14,,True,html,https://www.nj.gov/infobank/circular/eom27.htm
NJ-MCGREEVEY-EO-28,NJ,Mcgreevey,28,declaration,Declares a state of emergency in Camden and Gloucester Counties,2002-08-28,,False,html,https://www.nj.gov/infobank/circular/eom28.htm
NJ-MCGREEVEY-EO-29,NJ,Mcgreevey,29,declaration,Establish a Family and Survivor Memorial Committee,2002-08-28,,False,html,https://www.nj.gov/infobank/circular/eom29.htm
NJ-MCGREEVEY-EO-30,NJ,Mcgreevey,30,declaration,,2002-09-11,,False,html,https://www.nj.gov/infobank/circular/eom30.htm
NJ-MCGREEVEY-EO-31,NJ,Mcgreevey,31,declaration,Establishes an Office of Faith-Based Initiatives in the Department of State,2002-09-12,,False,html,https://www.nj.gov/infobank/circular/eom31.htm
NJ-MCGREEVEY-EO-32,NJ,Mcgreevey,32,declaration,Appoints new commission members and announces water emergency measures in Pinelands,2002-09-23,,False,html,https://www.nj.gov/infobank/circular/eom32.htm
