declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 13:10:00,2019-01-13 22:00:00,Z,NWS forecast zone,19,ALLEGHANY,Winter Storm,,,0,0,0.00K,0.00K,Trained Spotter,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.",Numerous reports of 2 to 4.8 inches of snow were observed by a variety of sources across the county.   A few observers also witnessed very light amounts of sleet and icing from freezing rain.
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 18:00:00,2019-01-14 00:00:00,Z,NWS forecast zone,68,AMELIA,Winter Storm,,,0,0,0.00K,0.00K,Law Enforcement,"Low pressure tracking from the Tennessee Valley east northeast across the Carolinas and off the Mid Atlantic coast produced snowfall totals between one inch and eight inches across central Virginia, the Virginia Northern Neck, and the Virginia Eastern Shore. In addition, freezing rain and freezing drizzle produced one to two tenths of an inch of ice across portions of central and south central Virginia, resulting in scattered power outages.","Snowfall totals generally ranged between one inch and two inches across the county. In addition, freezing rain and freezing drizzle produced one to two tenths of an inch of ice which caused scattered power outages."
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 14:00:00,2019-01-13 08:00:00,Z,NWS forecast zone,35,AMHERST,Winter Storm,,,0,0,0.00K,0.00K,Public,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.",Numerous reports of 3.0 to 4.0 inches of snow were observed by a variety of sources across the county.   A few observers also witnessed very light amounts of sleet and icing from freezing rain.
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 15:20:00,2019-01-13 10:00:00,Z,NWS forecast zone,46,APPOMATTOX,Winter Storm,,,0,0,0.00K,0.00K,Public,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.","A winter storm brought a combination of freezing rain, sleet and snow to the county. Ice accumulations from freezing rain were around 0.2 inches thick, while sleet accumulations were around 0.5 inches.  Snow accumulations ranged from 1.8 to 2.0 inches."
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 17:00:00,2019-01-13 23:59:00,Z,NWS forecast zone,54,ARLINGTON,Winter Storm,,,0,0,,,Trained Spotter,"A low pressure system developed across the south central United States during the daylight hours of January 12th as high pressure was positioned over the northeastern United States and southeastern Canada. The low pressure system then tracked into the southeastern United States during the overnight hours of January 12th and moved northeastward offshore near the Outer Banks of North Carolina through the day of January 13th. Widespread accumulating snow affected northern and central Virginia, with the highest totals in northern Virginia.","Snowfall amounts of 10 to 12 inches were observed across Arlington County, with 12.1 inches being reported near Barcroft."
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 15:00:00,2019-01-13 23:59:00,Z,NWS forecast zone,25,AUGUSTA,Winter Weather,,,0,0,,,Trained Spotter,"A low pressure system developed across the south central United States during the daylight hours of January 12th as high pressure was positioned over the northeastern United States and southeastern Canada. The low pressure system then tracked into the southeastern United States during the overnight hours of January 12th and moved northeastward offshore near the Outer Banks of North Carolina through the day of January 13th. Widespread accumulating snow affected northern and central Virginia, with the highest totals in northern Virginia.","Snowfall amounts of 3 to 5 inches were observed across Augusta County, with 4.1 inches measured near Staunton."
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 13:45:00,2019-01-13 12:00:00,Z,NWS forecast zone,20,BATH,Winter Storm,,,0,0,0.00K,0.00K,Public,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.","Multiple snowfall reports were received, with accumulations ranging from 4 to 6 inches across much of the county."
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 12:45:00,2019-01-13 08:00:00,Z,NWS forecast zone,34,BEDFORD,Winter Storm,,,0,0,0.00K,0.00K,Public,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.","A winter storm brought mainly freezing rain to the county, where ice accumulations ranged from 0.2 to 0.33 inches thick.  In addition, snow accumulations ranged from 2.0 to locally 5.0 inches."
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 11:15:00,2019-01-13 07:00:00,Z,NWS forecast zone,10,BLAND,Winter Storm,,,0,0,0.00K,0.00K,Post Office,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.","A winter storm brought a combination of mainly freezing rain and snow. Ice accumulations from freezing rain were around 0.25 inches thick across most of the county.  Snow accumulations, mixed with small amounts of sleet, varied from 1.0 to 1.5 inches."
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 12:40:00,2019-01-13 12:00:00,Z,NWS forecast zone,23,BOTETOURT,Winter Storm,,,0,0,0.00K,0.00K,Trained Spotter,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.",Multiple reports of 3.0 to 4.0 inches of snow were observed by a variety of sources across the county.  A few observers also witnessed very light amounts of icing from freezing rain.
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 15:34:00,2019-01-13 11:00:00,Z,NWS forecast zone,47,BUCKINGHAM,Winter Storm,,,0,0,0.00K,0.00K,Trained Spotter,"A wedge of cool high pressure was already in place across the mid-Atlantic states when deep low pressure entered the central Appalachians from the Tennessee Valley, bringing deep moisture from the Gulf of Mexico northward along the Appalachian chain.  The low also brought with it a layer of warm air aloft where temperatures were above freezing, while surface temperatures held below freezing.  This resulted in a complex winter storm scenario where precipitation types where observed alternating at times between snow, sleet and freezing rain.  More freezing rain was observed near the border with North Carolina where warmer air aloft was more prominent, while snow was the more dominant precipitation type north of Interstate 64 where atmospheric temperatures were below freezing.  In addition to numerous power outages, the wintry mix resulted in hazardous road conditions, where the Virginia State Police responded to nearly 60 traffic crashes and roughly 35 disabled vehicles.  One person was killed on Interstate 81 due to an automobile accident.","A winter storm brought a combination of freezing rain, sleet and snow to the county. Ice accumulations from freezing rain were as much as 0.1 inches thick across most of the county, while sleet accumulations were as much as 0.5 inches.  Snow accumulations also ranged from 2.0 to 3.0 inches."
